match_id,player_id,Ball Receipt*,Ball Recovery,Carry,Dispossessed,Dribble,Duel,Foul Won,Pass,Pressure,Shot,Block,Dribbled Past,Foul Committed,Interception,Miscontrol,Clearance,Error,Goal Keeper,Shield,Injury Stoppage,Offside,minutes_played,duels_lost,passes_last_15_minute,position_name_Center Attacking Midfield,position_name_Center Back,position_name_Center Defensive Midfield,position_name_Center Forward,position_name_Center Midfield,position_name_Goalkeeper,position_name_Left Attacking Midfield,position_name_Left Back,position_name_Left Center Back,position_name_Left Center Forward,position_name_Left Center Midfield,position_name_Left Defensive Midfield,position_name_Left Midfield,position_name_Left Wing,position_name_Left Wing Back,position_name_Right Attacking Midfield,position_name_Right Back,position_name_Right Center Back,position_name_Right Center Forward,position_name_Right Center Midfield,position_name_Right Defensive Midfield,position_name_Right Midfield,position_name_Right Wing,position_name_Right Wing Back,position_name_Secondary Striker,position_name_nan,total_running_distance,stamina_start,stamina_end,substituted,true,pred,prob
15946,5203,76,2,66,1,0,3,4,83,10,0,2,1,1,1,0,0,0,0,0,0,0,44.8542,0,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.09999999999997,67.16969696969697,68.18030303030302,True,False,1,0.51402724
15946,6613,28,4,11,1,0,3,0,19,15,1,0,0,2,0,1,0,0,0,0,0,0,41.17775,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.4,53.690909090909095,55.47272727272727,True,True,0,0.31354994
15946,6632,13,5,15,1,0,5,1,21,27,0,3,2,3,2,0,5,0,0,0,0,0,44.6625,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.099999999999994,58.620000000000005,59.84,False,True,0,0.45967448
15946,6855,11,0,11,0,0,1,0,16,13,0,3,1,0,0,0,7,0,0,0,0,0,46.643233333333335,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.100000000000016,29.027272727272724,30.25454545454545,False,True,0,0.41886777
15946,20055,14,3,17,0,1,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,40.956183333333335,0,15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,8.105882352941178,11.43529411764706,False,True,0,0.29675832
15956,6616,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2.71145,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.599999999999994,100.7,109.3,False,False,1,0.6147511
15956,11293,23,6,26,0,0,1,0,41,6,0,2,0,0,2,0,5,0,0,0,0,0,49.17328333333333,0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.6,43.93461538461538,45.99615384615385,False,True,0,0.42035568
15973,11673,24,1,19,0,2,1,1,19,6,1,1,0,1,2,1,0,0,0,0,0,0,44.8787,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85.70000000000002,72.93157894736842,73.7578947368421,True,True,0,0.4862413
15978,5470,103,6,97,1,0,1,1,119,13,1,2,0,0,1,0,0,0,0,0,0,0,47.3802,0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,163.8,59.33298969072165,60.21134020618557,False,True,0,0.4114078
15978,6374,46,1,47,0,1,2,0,51,3,0,1,0,0,0,0,0,0,0,0,0,0,43.60993333333333,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,275.8,62.46595744680851,66.74255319148936,True,True,0,0.40762833
15978,6379,59,7,56,2,0,2,3,62,11,0,2,0,2,0,1,0,0,0,0,0,0,45.9593,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,135.00000000000003,65.02321428571429,66.62321428571428,False,True,0,0.3614951
15978,6671,20,1,21,1,0,5,0,25,26,0,2,5,6,3,1,1,0,0,0,0,0,44.96918333333333,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.1,45.63809523809524,46.54761904761905,True,False,1,0.8824669
15978,6679,23,5,27,1,0,4,1,28,5,1,1,0,1,1,0,9,0,0,0,0,0,46.8425,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,119.0,30.392592592592592,33.20740740740741,False,True,0,0.029908923
15978,20055,21,5,22,0,0,0,0,32,0,0,0,0,0,0,0,0,0,8,0,0,0,47.074666666666666,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,11.577272727272728,12.586363636363636,False,False,1,0.9523836
15986,6560,36,2,30,0,1,0,1,44,29,1,1,0,2,3,1,1,0,0,0,0,0,46.04898333333333,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,87.3,55.940000000000005,57.31,False,True,0,0.088530436
15986,6785,7,5,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,23,0,0,0,45.32481666666667,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.500000000000004,9.425,11.1875,False,False,1,0.84929496
15998,6599,15,10,23,0,1,3,0,32,25,0,2,3,4,0,1,0,0,0,1,0,0,45.55425,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,52.08695652173913,51.04347826086956,False,True,0,0.09804522
15998,6608,23,2,19,0,2,1,2,14,28,1,1,1,1,0,1,0,0,0,0,0,0,42.74721666666667,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,43.0,66.73684210526316,68.26315789473684,True,True,0,0.135097
16010,5203,29,5,28,1,0,3,3,41,12,0,1,0,2,0,1,0,0,0,0,0,0,40.1481,0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,130.5,60.68928571428571,62.26428571428572,False,True,0,0.016761575
16010,6379,36,2,36,0,1,2,3,39,5,0,0,0,1,1,0,1,0,0,0,0,0,45.12525,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.79999999999998,53.013888888888886,55.730555555555554,True,False,1,0.88907474
16010,6389,3,2,5,0,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,25.29925,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31.80000000000001,46.86,52.46,False,True,0,0.31503758
16010,6775,24,10,28,3,0,5,2,34,16,0,2,2,5,2,0,3,0,0,0,0,0,45.74836666666667,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48.400000000000006,60.371428571428574,60.142857142857146,False,False,1,0.8931309
16010,8206,33,4,32,2,0,6,0,37,15,0,1,0,1,1,0,2,0,0,1,0,0,44.52715,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,88.30000000000004,66.071875,66.6875,True,True,0,0.019863913
16023,3457,49,3,17,0,0,3,2,26,17,3,2,0,1,0,4,0,0,0,0,0,0,45.46215,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.49999999999997,67.10588235294118,66.32352941176471,False,True,0,0.15838875
16023,4367,4,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,10.3289,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50.400000000000006,99.775,105.375,True,False,1,0.72791785
16023,5203,121,4,122,0,0,3,2,137,19,0,2,0,0,2,1,0,0,0,0,1,0,46.52666666666666,0,46,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,286.8999999999999,64.25327868852459,65.21311475409836,False,True,0,0.34672517
